Order ID,Order Date,Product ID,Category,Product Subcategory,Sales,Quantity,Discount,Profit
CA-2016-105599,9/7/2016,OFF-ST-10002486,Office Supplies,Storage,13.96,2,0,0.2792
CA-2016-105599,9/7/2016,FUR-TA-10003837,Furniture,Tables,27.414,3,0.4,-14.1639
CA-2016-153717,12/25/2016,TEC-PH-10002923,Technology,Phones,73.98,2,0,19.9746
CA-2016-153717,12/25/2016,FUR-BO-10004360,Furniture,Bookcases,160.98,1,0,20.9274
CA-2016-153717,12/25/2016,OFF-PA-10002160,Office Supplies,Paper,17.34,3,0,8.4966
CA-2016-153717,12/25/2016,OFF-AR-10002375,Office Supplies,Art,3.28,1,0,0.9512
CA-2016-116687,5/2/2016,OFF-LA-10000443,Office Supplies,Labels,8.856,3,0.2,2.9889
CA-2016-116687,5/2/2016,TEC-PH-10001750,Technology,Phones,158.376,3,0.2,13.8579
CA-2017-163573,11/24/2017,OFF-BI-10004632,Office Supplies,Binders,1219.96,5,0.2,381.2375
CA-2016-153416,11/24/2016,OFF-BI-10002813,Office Supplies,Binders,3.168,2,0.2,0.99
CA-2016-153416,11/24/2016,OFF-PA-10002005,Office Supplies,Paper,19.44,3,0,9.3312
CA-2016-153416,11/24/2016,OFF-ST-10000060,Office Supplies,Storage,454.86,7,0,54.5832
CA-2016-153416,11/24/2016,OFF-BI-10002706,Office Supplies,Binders,91.392,8,0.2,29.7024
CA-2018-117394,9/4/2018,TEC-AC-10000199,Technology,Accessories,19.04,4,0.2,-1.428
CA-2018-133823,5/11/2018,OFF-PA-10002870,Office Supplies,Paper,37.44,6,0,16.848
CA-2018-133823,5/11/2018,OFF-LA-10004545,Office Supplies,Labels,37.59,3,0,17.6673
CA-2018-133823,5/11/2018,OFF-BI-10000962,Office Supplies,Binders,26.032,2,0.2,9.4366
CA-2015-127523,5/11/2015,OFF-AP-10004249,Office Supplies,Appliances,35.91,3,0,9.6957
CA-2018-123239,7/27/2018,FUR-FU-10001602,Furniture,Furnishings,91.032,3,0.2,-2.2758
CA-2018-156769,5/6/2018,OFF-AR-10003179,Office Supplies,Art,54.66,6,0,18.0378
CA-2015-127299,9/19/2015,OFF-ST-10003722,Office Supplies,Storage,67.344,6,0.2,7.5762
CA-2015-127299,9/19/2015,TEC-MA-10001127,Technology,Machines,2624.985,3,0.5,-944.9946
CA-2016-121272,3/29/2016,OFF-AP-10001947,Office Supplies,Appliances,73.28,4,0,21.2512
CA-2015-115336,11/18/2015,OFF-BI-10001107,Office Supplies,Binders,14.48,5,0.8,-23.892
CA-2016-111703,7/2/2016,OFF-PA-10000349,Office Supplies,Paper,11.952,3,0.2,4.0338
CA-2016-111703,7/2/2016,OFF-PA-10003349,Office Supplies,Paper,15.552,3,0.2,5.6376
CA-2015-128839,9/8/2015,OFF-FA-10002280,Office Supplies,Fasteners,45,9,0,21.6
CA-2015-128839,9/8/2015,TEC-MA-10000029,Technology,Machines,209.97,3,0,90.2871
CA-2018-105914,10/2/2018,OFF-BI-10002854,Office Supplies,Binders,112.12,5,0.2,42.045
CA-2018-105914,10/2/2018,OFF-ST-10003716,Office Supplies,Storage,1575.14,7,0,204.7682
CA-2018-110926,11/19/2018,OFF-FA-10000624,Office Supplies,Fasteners,25.06,7,0,12.53
CA-2017-117226,12/30/2017,OFF-BI-10004654,Office Supplies,Binders,6.924,6,0.8,-10.386
CA-2018-127313,12/1/2018,OFF-ST-10001228,Office Supplies,Storage,37.392,3,0.2,2.337
CA-2018-127313,12/1/2018,FUR-FU-10003798,Furniture,Furnishings,79.12,5,0.2,13.846
CA-2017-136287,6/13/2017,OFF-LA-10003148,Office Supplies,Labels,18.9,3,0,8.694
US-2015-107699,5/19/2015,OFF-BI-10001249,Office Supplies,Binders,57.42,9,0,26.4132
CA-2018-112725,1/30/2018,OFF-AR-10003759,Office Supplies,Art,12.74,7,0,5.733
CA-2018-112725,1/30/2018,OFF-AR-10001227,Office Supplies,Art,8.82,3,0,2.3814
CA-2018-112725,1/30/2018,FUR-CH-10000863,Furniture,Chairs,120.784,1,0.2,-13.5882
CA-2016-136196,11/28/2016,FUR-FU-10004017,Furniture,Furnishings,322.59,3,0,64.518
CA-2018-106068,10/23/2018,OFF-BI-10000962,Office Supplies,Binders,9.762,3,0.8,-15.1311
CA-2018-106068,10/23/2018,OFF-ST-10004507,Office Supplies,Storage,13.72,1,0.2,1.2005
CA-2018-106068,10/23/2018,TEC-AC-10002942,Technology,Accessories,55.2,1,0.2,-2.07
CA-2018-106068,10/23/2018,OFF-ST-10002344,Office Supplies,Storage,259.136,4,0.2,-58.3056
CA-2018-100160,9/7/2018,OFF-LA-10002475,Office Supplies,Labels,29.24,5,0.2,9.8685
CA-2018-100160,9/7/2018,OFF-PA-10003072,Office Supplies,Paper,15.552,3,0.2,5.4432
CA-2018-100160,9/7/2018,OFF-EN-10001509,Office Supplies,Envelopes,4.896,3,0.2,1.6524
CA-2017-139689,12/29/2017,OFF-BI-10004781,Office Supplies,Binders,38.088,4,0.7,-27.9312
CA-2017-139689,12/29/2017,OFF-BI-10000145,Office Supplies,Binders,2.808,3,0.7,-1.9656
CA-2016-101091,12/5/2016,TEC-AC-10003280,Technology,Accessories,47.984,2,0.2,0.5998
CA-2016-101091,12/5/2016,OFF-BI-10001107,Office Supplies,Binders,26.064,6,0.7,-19.9824
CA-2015-126907,11/1/2015,OFF-PA-10000533,Office Supplies,Paper,15.696,3,0.2,5.1012
US-2017-164588,4/16/2017,OFF-AR-10003056,Office Supplies,Art,12.84,3,0,3.7236
CA-2018-115546,5/14/2018,TEC-PH-10002834,Technology,Phones,539.97,3,0,134.9925
CA-2018-115546,5/14/2018,OFF-ST-10002214,Office Supplies,Storage,22.58,2,0,5.8708
CA-2016-163587,3/14/2016,OFF-LA-10004484,Office Supplies,Labels,16.52,4,0,7.5992
CA-2016-163587,3/14/2016,OFF-BI-10003091,Office Supplies,Binders,671.94,3,0,315.8118
US-2018-106131,1/14/2018,TEC-AC-10003027,Technology,Accessories,169.064,7,0.2,-14.7931
US-2018-106131,1/14/2018,OFF-ST-10003638,Office Supplies,Storage,168.624,9,0.2,14.7546
CA-2016-160213,3/8/2016,OFF-PA-10003848,Office Supplies,Paper,19.44,3,0,9.3312
CA-2015-157924,10/11/2015,OFF-ST-10002352,Office Supplies,Storage,31.92,4,0,8.2992
CA-2015-157924,10/11/2015,FUR-CH-10000229,Furniture,Chairs,433.568,2,0.2,-65.0352
CA-2016-100216,4/13/2016,OFF-PA-10000788,Office Supplies,Paper,31.104,6,0.2,10.8864
CA-2016-100216,4/13/2016,OFF-PA-10002968,Office Supplies,Paper,54.816,3,0.2,17.8152
CA-2018-100601,11/16/2018,OFF-ST-10002486,Office Supplies,Storage,48.86,7,0,0.9772
CA-2017-152163,7/1/2017,OFF-BI-10002215,Office Supplies,Binders,14.2,2,0,6.532
CA-2017-152163,7/1/2017,OFF-PA-10000788,Office Supplies,Paper,12.96,2,0,6.2208
CA-2017-152163,7/1/2017,OFF-BI-10003364,Office Supplies,Binders,58.34,2,0,28.0032
CA-2016-154340,11/29/2016,OFF-AR-10003582,Office Supplies,Art,56.3,2,0,15.764
CA-2015-128846,4/7/2015,TEC-PH-10003273,Technology,Phones,629.95,5,0,163.787
CA-2015-128846,4/7/2015,OFF-PA-10000100,Office Supplies,Paper,122.97,3,0,60.2553
CA-2017-148593,6/16/2017,OFF-PA-10001776,Office Supplies,Paper,46.35,5,0,21.7845
US-2018-119039,3/6/2018,OFF-BI-10004182,Office Supplies,Binders,14.976,9,0.2,5.4288
CA-2018-128426,10/7/2018,OFF-BI-10000756,Office Supplies,Binders,4.24,5,0.8,-6.36
US-2018-136868,10/6/2018,TEC-AC-10001539,Technology,Accessories,319.96,4,0,115.1856
US-2018-136868,10/6/2018,OFF-PA-10002377,Office Supplies,Paper,17.04,3,0,7.668
US-2018-136868,10/6/2018,OFF-ST-10000991,Office Supplies,Storage,344.91,3,0,10.3473
CA-2017-143749,12/5/2017,FUR-BO-10002853,Furniture,Bookcases,81.94,1,0,20.485
CA-2017-111493,10/21/2017,TEC-AC-10004510,Technology,Accessories,98.16,6,0,9.816
CA-2018-112536,5/18/2018,OFF-BI-10003712,Office Supplies,Binders,6.874,7,0.8,-10.6547
CA-2018-112536,5/18/2018,OFF-BI-10002571,Office Supplies,Binders,1.996,1,0.8,-3.2934
CA-2018-112536,5/18/2018,OFF-ST-10004835,Office Supplies,Storage,8.928,2,0.2,0.6696
CA-2017-157714,9/26/2017,OFF-PA-10004022,Office Supplies,Paper,9.99,1,0,4.4955
CA-2018-166709,11/17/2018,TEC-CO-10004722,Technology,Copiers,10499.97,3,0,5039.9856
CA-2016-129392,7/8/2016,OFF-PA-10004248,Office Supplies,Paper,21.12,5,0.2,6.6
CA-2016-150875,11/16/2016,FUR-TA-10000577,Furniture,Tables,696.42,2,0,160.1766
CA-2016-150875,11/16/2016,TEC-PH-10001254,Technology,Phones,304.776,3,0.2,22.8582
CA-2016-154200,6/18/2016,OFF-AR-10001044,Office Supplies,Art,51.98,2,0,15.0742
CA-2017-124233,4/8/2017,FUR-FU-10002597,Furniture,Furnishings,24.7,5,0,10.374
US-2016-134271,4/18/2016,OFF-LA-10004093,Office Supplies,Labels,21.93,3,0,10.3071
US-2017-161683,12/3/2017,OFF-AP-10000179,Office Supplies,Appliances,394.816,4,0.2,93.7688
US-2017-161683,12/3/2017,OFF-BI-10001072,Office Supplies,Binders,18.192,4,0.7,-14.5536
CA-2016-143105,12/10/2016,OFF-LA-10004093,Office Supplies,Labels,7.31,1,0,3.4357
CA-2016-143105,12/10/2016,TEC-CO-10002095,Technology,Copiers,799.984,2,0.2,249.995
CA-2016-143105,12/10/2016,OFF-PA-10002713,Office Supplies,Paper,41.28,6,0,18.9888
CA-2016-143105,12/10/2016,OFF-PA-10002254,Office Supplies,Paper,184.66,7,0,84.9436
CA-2015-145387,10/31/2015,OFF-AR-10001683,Office Supplies,Art,49.25,5,0,18.715
CA-2015-145387,10/31/2015,OFF-PA-10002195,Office Supplies,Paper,10.16,2,0,4.7752
CA-2015-145387,10/31/2015,FUR-FU-10002364,Furniture,Furnishings,14.76,2,0,4.2804
CA-2015-145387,10/31/2015,OFF-BI-10004001,Office Supplies,Binders,34.08,2,0,15.6768
CA-2015-145387,10/31/2015,FUR-FU-10000023,Furniture,Furnishings,17.67,3,0,7.7748
CA-2015-145387,10/31/2015,FUR-CH-10002320,Furniture,Chairs,1604.9,5,0,481.47
CA-2015-145387,10/31/2015,FUR-TA-10003238,Furniture,Tables,385.686,1,0.3,-60.6078
CA-2018-109715,12/9/2018,OFF-PA-10004965,Office Supplies,Paper,15.984,2,0.2,4.995
CA-2015-166457,5/5/2015,OFF-PA-10003016,Office Supplies,Paper,9.42,3,0,4.239
CA-2015-166457,5/5/2015,OFF-AR-10003651,Office Supplies,Art,6.56,2,0,1.9024
CA-2015-166457,5/5/2015,OFF-PA-10001363,Office Supplies,Paper,24.56,2,0,11.5432
CA-2017-164637,3/4/2017,OFF-BI-10003876,Office Supplies,Binders,128.4,3,0,64.2
CA-2015-103590,11/30/2015,OFF-EN-10004007,Office Supplies,Envelopes,62.28,4,0,29.2716
CA-2016-111234,2/18/2016,OFF-LA-10002271,Office Supplies,Labels,9.24,3,0,4.4352
CA-2018-149881,4/1/2018,FUR-BO-10003894,Furniture,Bookcases,482.664,8,0.15,85.176
CA-2018-149881,4/1/2018,TEC-MA-10000418,Technology,Machines,4799.984,2,0.2,359.9988
CA-2018-134565,6/11/2018,OFF-PA-10004243,Office Supplies,Paper,37.94,2,0,18.2112
CA-2018-134565,6/11/2018,OFF-BI-10001759,Office Supplies,Binders,18.288,6,0.2,6.6294
CA-2018-134565,6/11/2018,TEC-MA-10001570,Technology,Machines,385.8,5,0.2,130.2075
CA-2018-134565,6/11/2018,OFF-ST-10004804,Office Supplies,Storage,102.96,2,0,1.0296
CA-2018-134565,6/11/2018,FUR-BO-10001519,Furniture,Bookcases,174.42,3,0,41.8608
CA-2017-108644,9/30/2017,OFF-BI-10000343,Office Supplies,Binders,1.964,2,0.8,-3.2406
US-2015-102631,12/13/2015,FUR-FU-10003930,Furniture,Furnishings,94.428,3,0.6,-42.4926
CA-2018-120327,11/11/2018,OFF-FA-10004854,Office Supplies,Fasteners,45.92,4,0,21.5824
CA-2016-154970,1/5/2016,FUR-CH-10003396,Furniture,Chairs,61.584,1,0.2,-6.9282
CA-2017-113803,3/24/2017,OFF-PA-10001994,Office Supplies,Paper,22.48,1,0,10.3408
CA-2018-100223,7/5/2018,FUR-FU-10003601,Furniture,Furnishings,332.028,9,0.6,-348.6294
CA-2018-100223,7/5/2018,OFF-BI-10003429,Office Supplies,Binders,11.394,9,0.8,-17.6607
CA-2018-100223,7/5/2018,OFF-PA-10000232,Office Supplies,Paper,15.552,3,0.2,5.6376
CA-2018-100223,7/5/2018,OFF-PA-10002195,Office Supplies,Paper,31.104,6,0.2,11.2752
CA-2018-100223,7/5/2018,OFF-BI-10004492,Office Supplies,Binders,6.316,1,0.8,-10.4214
CA-2015-168823,9/21/2015,OFF-PA-10004000,Office Supplies,Paper,11.352,3,0.2,4.1151
CA-2015-168823,9/21/2015,OFF-LA-10004425,Office Supplies,Labels,20.808,9,0.2,7.0227
CA-2017-162404,7/23/2017,OFF-BI-10000948,Office Supplies,Binders,11.416,4,0.8,-18.8364
CA-2018-104024,8/29/2018,OFF-AR-10001972,Office Supplies,Art,9.408,7,0.2,0.7056
CA-2018-147144,3/26/2018,OFF-AR-10004587,Office Supplies,Art,19.83,1,0,5.949
CA-2018-158673,12/29/2018,OFF-PA-10000994,Office Supplies,Paper,209.7,2,0,100.656
CA-2015-133704,9/20/2015,OFF-AP-10001366,Office Supplies,Appliances,43.92,4,0,11.8584
CA-2015-133704,9/20/2015,OFF-BI-10001636,Office Supplies,Binders,20.232,3,0.2,6.5754
CA-2017-159142,4/4/2017,TEC-PH-10001448,Technology,Phones,149.97,3,0,5.9988
CA-2017-159142,4/4/2017,OFF-PA-10001776,Office Supplies,Paper,27.81,3,0,13.0707
CA-2015-138436,3/26/2015,TEC-AC-10002323,Technology,Accessories,66.3,3,0,8.619
CA-2018-117702,11/28/2018,OFF-AR-10004582,Office Supplies,Art,1.64,1,0,0.738
CA-2018-117702,11/28/2018,FUR-FU-10000576,Furniture,Furnishings,1049.2,5,0,272.792
CA-2018-117702,11/28/2018,FUR-FU-10004270,Furniture,Furnishings,20.9,5,0,7.524
CA-2017-157336,12/1/2017,OFF-BI-10004236,Office Supplies,Binders,88.08,6,0,40.5168
CA-2017-157336,12/1/2017,FUR-CH-10004997,Furniture,Chairs,751.92,4,0,150.384
CA-2015-168130,9/19/2015,FUR-CH-10000988,Furniture,Chairs,887.103,7,0.1,177.4206
CA-2016-155068,10/23/2016,TEC-PH-10004897,Technology,Phones,55.944,7,0.2,-13.2867
CA-2016-155068,10/23/2016,OFF-AR-10002656,Office Supplies,Art,10.688,2,0.2,2.2712
CA-2016-155068,10/23/2016,TEC-PH-10004924,Technology,Phones,11.824,2,0.2,1.0346
CA-2018-163160,10/13/2018,OFF-PA-10003127,Office Supplies,Paper,63.312,3,0.2,20.5764
CA-2018-163160,10/13/2018,OFF-BI-10000778,Office Supplies,Binders,96.784,4,0.8,-145.176
CA-2018-163160,10/13/2018,FUR-FU-10001424,Furniture,Furnishings,10.476,3,0.6,-6.8094
CA-2016-101924,9/4/2016,OFF-BI-10000962,Office Supplies,Binders,9.762,2,0.7,-6.8334
CA-2017-124793,3/14/2017,FUR-CH-10002880,Furniture,Chairs,196.784,2,0.2,-22.1382
CA-2018-118367,10/28/2018,OFF-EN-10004386,Office Supplies,Envelopes,47.98,2,0,23.99
CA-2018-164819,10/15/2018,OFF-LA-10001045,Office Supplies,Labels,13.05,5,0,6.003
CA-2018-158344,8/7/2018,TEC-AC-10002006,Technology,Accessories,63.96,4,0,19.8276
CA-2018-123351,9/21/2018,OFF-AP-10001242,Office Supplies,Appliances,80.48,1,0,24.144
CA-2018-110429,11/3/2018,OFF-BI-10000216,Office Supplies,Binders,11.673,3,0.7,-7.782
US-2017-131611,11/5/2017,FUR-TA-10002774,Furniture,Tables,863.128,8,0.3,-160.2952
US-2017-131611,11/5/2017,OFF-BI-10004364,Office Supplies,Binders,3.564,3,0.8,-6.237
US-2017-131611,11/5/2017,FUR-BO-10000780,Furniture,Bookcases,956.6648,7,0.32,-225.0976
US-2017-131611,11/5/2017,OFF-BI-10001989,Office Supplies,Binders,12.588,3,0.8,-20.1408
US-2017-131611,11/5/2017,TEC-AC-10004001,Technology,Accessories,171.96,5,0.2,45.1395
US-2018-124821,6/25/2018,FUR-TA-10000688,Furniture,Tables,871.4,4,0,148.138
CA-2016-166975,11/26/2016,FUR-FU-10003930,Furniture,Furnishings,692.472,11,0.2,190.4298
CA-2017-123806,11/24/2017,FUR-FU-10000965,Furniture,Furnishings,207.76,4,0,85.1816
US-2018-158505,7/21/2018,TEC-PH-10004071,Technology,Phones,71.928,9,0.2,6.2937
US-2018-158505,7/21/2018,OFF-AR-10001044,Office Supplies,Art,25.99,1,0,7.5371
CA-2016-142692,10/23/2016,OFF-BI-10004140,Office Supplies,Binders,3.592,1,0.2,1.1225
CA-2016-123456,7/9/2016,OFF-AP-10002684,Office Supplies,Appliances,48.632,2,0.8,-121.58
CA-2018-151358,8/18/2018,OFF-ST-10000046,Office Supplies,Storage,323.1,2,0,61.389
US-2017-107440,4/16/2017,TEC-MA-10001047,Technology,Machines,9099.93,7,0,2365.9818
US-2017-107440,4/16/2017,FUR-FU-10000550,Furniture,Furnishings,9.96,2,0,3.2868
US-2017-107440,4/16/2017,OFF-BI-10002432,Office Supplies,Binders,25.3,5,0,11.891
CA-2015-166989,11/14/2015,OFF-PA-10004470,Office Supplies,Paper,11.36,2,0,5.2256
CA-2015-166989,11/14/2015,FUR-CH-10001797,Furniture,Chairs,69.264,2,0.1,14.6224
CA-2015-103100,12/20/2015,OFF-LA-10003720,Office Supplies,Labels,3.69,1,0,1.7343
CA-2015-103100,12/20/2015,OFF-BI-10004600,Office Supplies,Binders,1103.97,3,0,496.7865
CA-2016-105690,11/21/2016,FUR-BO-10003965,Furniture,Bookcases,246.1328,2,0.32,-76.0116
CA-2016-105690,11/21/2016,OFF-LA-10000240,Office Supplies,Labels,11.696,2,0.2,3.9474
CA-2016-105690,11/21/2016,TEC-CO-10001571,Technology,Copiers,439.992,1,0.2,164.997
CA-2018-127516,12/28/2018,OFF-ST-10000736,Office Supplies,Storage,64.784,1,0.2,-12.9568
US-2016-117184,5/17/2016,OFF-BI-10002082,Office Supplies,Binders,33.28,5,0.8,-49.92
US-2016-117184,5/17/2016,OFF-PA-10002250,Office Supplies,Paper,14.088,3,0.2,4.9308
CA-2018-102407,12/9/2018,OFF-AR-10000122,Office Supplies,Art,11.16,2,0,2.79
CA-2018-102407,12/9/2018,FUR-TA-10003748,Furniture,Tables,896.328,9,0.2,22.4082
CA-2018-102407,12/9/2018,OFF-AP-10001394,Office Supplies,Appliances,189,1,0,68.04
CA-2018-130967,3/10/2018,TEC-PH-10004896,Technology,Phones,53.982,3,0.4,-10.7964
CA-2018-101581,10/22/2018,FUR-TA-10002607,Furniture,Tables,177.225,5,0.5,-120.513
CA-2018-169124,7/3/2018,FUR-FU-10001215,Furniture,Furnishings,129.39,3,0,54.3438
CA-2018-117261,9/4/2018,OFF-ST-10000419,Office Supplies,Storage,54.32,4,0,0.5432
CA-2018-129021,8/23/2018,TEC-PH-10001459,Technology,Phones,4367.896,13,0.2,327.5922
CA-2018-129021,8/23/2018,OFF-PA-10000241,Office Supplies,Paper,49.568,2,0.2,15.49
CA-2018-129021,8/23/2018,OFF-AP-10003040,Office Supplies,Appliances,161.376,6,0.2,12.1032
CA-2018-129021,8/23/2018,FUR-FU-10001852,Furniture,Furnishings,2.784,2,0.2,0.4176
CA-2018-129021,8/23/2018,OFF-PA-10000141,Office Supplies,Paper,8.72,5,0.2,2.943
CA-2015-123253,8/22/2015,OFF-AR-10002804,Office Supplies,Art,3.912,1,0.2,1.0269
CA-2017-121601,10/4/2017,OFF-EN-10003862,Office Supplies,Envelopes,59.752,7,0.2,19.4194
CA-2015-162278,10/26/2015,FUR-FU-10000448,Furniture,Furnishings,63.92,4,0,3.196
CA-2015-162278,10/26/2015,TEC-PH-10000526,Technology,Phones,383.96,5,0.2,38.396
CA-2017-161095,6/28/2017,OFF-BI-10002764,Office Supplies,Binders,7.752,3,0.2,2.8101
CA-2017-161095,6/28/2017,OFF-BI-10001524,Office Supplies,Binders,33.568,2,0.2,11.7488
CA-2015-125829,11/4/2015,TEC-PH-10001079,Technology,Phones,666.344,7,0.2,66.6344
CA-2015-125829,11/4/2015,FUR-TA-10002041,Furniture,Tables,573.728,4,0.2,-64.5444
CA-2015-125829,11/4/2015,OFF-BI-10001036,Office Supplies,Binders,21.936,3,0.2,8.226
CA-2015-125829,11/4/2015,OFF-PA-10000223,Office Supplies,Paper,19.44,3,0,9.3312
CA-2015-125829,11/4/2015,TEC-MA-10003246,Technology,Machines,447.968,4,0.2,139.99
CA-2015-123127,9/8/2015,OFF-AP-10001962,Office Supplies,Appliances,16.78,2,0,4.195
CA-2016-115945,6/25/2016,OFF-AR-10004062,Office Supplies,Art,20.96,2,0,5.24
CA-2016-115945,6/25/2016,OFF-BI-10004330,Office Supplies,Binders,88.752,3,0.2,27.735
CA-2016-115945,6/25/2016,OFF-ST-10001963,Office Supplies,Storage,304.23,3,0,9.1269
CA-2016-136735,7/26/2016,OFF-EN-10002230,Office Supplies,Envelopes,167.86,2,0,78.8942
US-2018-136189,12/7/2018,FUR-FU-10000175,Furniture,Furnishings,82.38,6,0,25.5378
CA-2015-152345,12/29/2015,TEC-PH-10004897,Technology,Phones,23.976,3,0.2,-5.6943
CA-2015-152345,12/29/2015,OFF-ST-10003123,Office Supplies,Storage,33.29,1,0,7.9896
US-2016-147662,2/14/2016,OFF-BI-10001658,Office Supplies,Binders,14.952,2,0.7,-11.9616
US-2016-147662,2/14/2016,TEC-PH-10002834,Technology,Phones,323.982,3,0.4,-80.9955
US-2016-147662,2/14/2016,OFF-BI-10002160,Office Supplies,Binders,2.286,2,0.7,-1.6764
US-2016-147662,2/14/2016,OFF-AR-10004999,Office Supplies,Art,14.352,3,0.2,0.897
US-2016-147662,2/14/2016,TEC-AC-10003280,Technology,Accessories,71.976,3,0.2,0.8997
CA-2017-153346,1/25/2017,OFF-AR-10000315,Office Supplies,Art,9.21,3,0,2.3025
CA-2017-153346,1/25/2017,OFF-PA-10000007,Office Supplies,Paper,18,5,0,8.28
CA-2018-118360,4/1/2018,OFF-PA-10000791,Office Supplies,Paper,42.93,9,0,19.3185
CA-2018-149853,10/3/2018,OFF-PA-10000556,Office Supplies,Paper,15.552,3,0.2,5.4432
CA-2018-149853,10/3/2018,OFF-AP-10000804,Office Supplies,Appliances,17.92,5,0.2,1.12
CA-2018-107909,9/1/2018,TEC-AC-10001998,Technology,Accessories,19.99,1,0,6.7966
CA-2018-107909,9/1/2018,OFF-BI-10003476,Office Supplies,Binders,22.92,5,0.2,8.022
CA-2016-112375,12/21/2016,TEC-AC-10003237,Technology,Accessories,50.88,6,0.2,14.628
CA-2016-112375,12/21/2016,OFF-EN-10003798,Office Supplies,Envelopes,27.312,2,0.2,9.2178
CA-2016-154795,12/20/2016,OFF-EN-10003068,Office Supplies,Envelopes,7.92,1,0.2,2.772
CA-2016-154795,12/20/2016,FUR-FU-10002088,Furniture,Furnishings,14.368,2,0.2,3.9512
CA-2016-125234,11/27/2016,TEC-AC-10000158,Technology,Accessories,107.97,3,0,22.6737
CA-2016-125234,11/27/2016,OFF-PA-10000482,Office Supplies,Paper,113.82,3,0,53.4954
CA-2018-133501,8/27/2018,OFF-PA-10004888,Office Supplies,Paper,5.184,1,0.2,1.8144
US-2015-129609,3/22/2015,OFF-AR-10003478,Office Supplies,Art,16.28,2,0,6.512
CA-2018-130309,12/17/2018,OFF-ST-10003208,Office Supplies,Storage,544.38,3,0,157.8702
CA-2018-105410,3/19/2018,OFF-BI-10004970,Office Supplies,Binders,19.824,6,0.2,6.6906
CA-2018-105410,3/19/2018,TEC-PH-10000038,Technology,Phones,657.504,6,0.2,-131.5008
CA-2018-105410,3/19/2018,TEC-AC-10001552,Technology,Accessories,99.54,2,0,10.9494
CA-2018-105410,3/19/2018,TEC-AC-10002926,Technology,Accessories,199.96,4,0,85.9828
CA-2017-120355,9/18/2017,FUR-CH-10001394,Furniture,Chairs,631.782,2,0.1,140.396
CA-2017-120355,9/18/2017,FUR-FU-10004053,Furniture,Furnishings,60.72,3,0,26.1096
CA-2018-169894,11/24/2018,OFF-BI-10004230,Office Supplies,Binders,20.724,2,0.7,-15.1976
CA-2018-169894,11/24/2018,OFF-ST-10000060,Office Supplies,Storage,415.872,8,0.2,-41.5872
US-2018-100482,4/11/2018,OFF-ST-10001325,Office Supplies,Storage,16.768,2,0.2,1.4672
US-2018-100482,4/11/2018,TEC-AC-10003441,Technology,Accessories,27.12,2,0.2,-4.746
CA-2018-107748,12/10/2018,TEC-PH-10003215,Technology,Phones,95.84,4,0.2,34.742
CA-2018-107748,12/10/2018,OFF-PA-10002005,Office Supplies,Paper,12.96,2,0,6.2208
CA-2018-153654,11/24/2018,OFF-BI-10004465,Office Supplies,Binders,19.008,8,0.7,-12.672
CA-2016-155600,12/4/2016,OFF-BI-10000545,Office Supplies,Binders,1598.058,7,0.7,-1065.372
CA-2016-155600,12/4/2016,OFF-AR-10003752,Office Supplies,Art,36.96,4,0.2,12.012
CA-2018-162565,12/11/2018,OFF-PA-10001937,Office Supplies,Paper,10.368,2,0.2,3.6288
CA-2018-162565,12/11/2018,FUR-FU-10004306,Furniture,Furnishings,77.72,1,0.6,-66.062
CA-2018-162565,12/11/2018,FUR-CH-10003973,Furniture,Chairs,520.464,2,0.3,-14.8704
CA-2017-127642,5/21/2017,OFF-PA-10000565,Office Supplies,Paper,111.96,2,0,54.8604
US-2018-163195,2/17/2018,TEC-PH-10003875,Technology,Phones,29.16,3,0,8.4564
CA-2018-111332,5/20/2018,OFF-AR-10001953,Office Supplies,Art,131.94,3,0,35.6238
CA-2018-111332,5/20/2018,OFF-AR-10001374,Office Supplies,Art,25.92,4,0,8.2944
CA-2018-111332,5/20/2018,OFF-ST-10003816,Office Supplies,Storage,704.76,4,0,162.0948
CA-2018-111332,5/20/2018,OFF-FA-10001843,Office Supplies,Fasteners,7.41,3,0,3.4827
CA-2018-111332,5/20/2018,OFF-AR-10000657,Office Supplies,Art,21.5,10,0,7.095
CA-2018-117044,9/11/2018,OFF-FA-10000936,Office Supplies,Fasteners,10.528,4,0.2,3.29
CA-2018-117044,9/11/2018,OFF-PA-10003657,Office Supplies,Paper,20.544,6,0.2,6.42
US-2017-165078,11/5/2017,OFF-BI-10001989,Office Supplies,Binders,104.9,5,0,50.352
US-2017-165078,11/5/2017,OFF-AR-10002987,Office Supplies,Art,39.68,2,0,16.2688
US-2017-165078,11/5/2017,OFF-LA-10000414,Office Supplies,Labels,51.75,5,0,24.84
US-2018-169320,7/23/2018,OFF-AR-10003602,Office Supplies,Art,11.68,2,0,5.4896
US-2018-169320,7/23/2018,TEC-AC-10002550,Technology,Accessories,159.75,5,0,11.1825
CA-2017-158575,11/18/2017,OFF-AP-10002998,Office Supplies,Appliances,103.968,6,0.2,16.8948
CA-2015-166954,4/25/2015,FUR-FU-10003708,Furniture,Furnishings,303.25,5,0,63.6825
CA-2015-166954,4/25/2015,OFF-AP-10001391,Office Supplies,Appliances,270.72,3,0,78.5088
CA-2015-166954,4/25/2015,FUR-CH-10003973,Furniture,Chairs,1487.04,5,0.2,148.704
